2021-07-05 02:46:01,739 | train | INFO | Epoch 0 train batch 0/4388: 0/561708 mean loss: 1.1916108131408691 score: 0.6328125
2021-07-05 05:39:52,848 | train | INFO | Epoch 1 validation batch 97/1097: 12416/140427 mean loss: 0.980963408946991 score: 0.6640625
2021-07-05 05:39:53,200 | train | INFO | Epoch 1 validation batch 98/1097: 12544/140427 mean loss: 0.9617664813995361 score: 0.6640625
2021-07-05 05:39:53,547 | train | INFO | Epoch 1 validation batch 99/1097: 12672/140427 mean loss: 0.9961839914321899 score: 0.6015625
2021-07-05 05:39:53,913 | train | INFO | Epoch 1 validation batch 100/1097: 12800/140427 mean loss: 1.0496751070022583 score: 0.671875
2021-07-05 05:39:54,269 | train | INFO | Epoch 1 validation batch 101/1097: 12928/140427 mean loss: 0.8753587603569031 score: 0.671875
2021-07-05 05:39:54,617 | train | INFO | Epoch 1 validation batch 102/1097: 13056/140427 mean loss: 0.8535824418067932 score: 0.6875
2021-07-05 05:39:54,963 | train | INFO | Epoch 1 validation batch 103/1097: 13184/140427 mean loss: 0.8523489832878113 score: 0.7109375
2021-07-05 05:39:55,310 | train | INFO | Epoch 1 validation batch 104/1097: 13312/140427 mean loss: 0.8909093141555786 score: 0.6796875
2021-07-05 05:39:55,657 | train | INFO | Epoch 1 validation batch 105/1097: 13440/140427 mean loss: 1.1014505624771118 score: 0.6171875
2021-07-05 05:39:56,003 | train | INFO | Epoch 1 validation batch 106/1097: 13568/140427 mean loss: 1.108258605003357 score: 0.625
2021-07-05 05:39:56,351 | train | INFO | Epoch 1 validation batch 107/1097: 13696/140427 mean loss: 0.8300608396530151 score: 0.671875
2021-07-05 05:39:56,698 | train | INFO | Epoch 1 validation batch 108/1097: 13824/140427 mean loss: 1.0179598331451416 score: 0.6484375
2021-07-05 05:39:57,054 | train | INFO | Epoch 1 validation batch 109/1097: 13952/140427 mean loss: 0.9508873820304871 score: 0.640625
2021-07-05 05:39:57,402 | train | INFO | Epoch 1 validation batch 110/1097: 14080/140427 mean loss: 0.9940847754478455 score: 0.6328125
2021-07-05 05:39:57,749 | train | INFO | Epoch 1 validation batch 111/1097: 14208/140427 mean loss: 0.9506892561912537 score: 0.6484375
2021-07-05 05:39:58,097 | train | INFO | Epoch 1 validation batch 112/1097: 14336/140427 mean loss: 1.0294077396392822 score: 0.6328125
2021-07-05 05:39:58,443 | train | INFO | Epoch 1 validation batch 113/1097: 14464/140427 mean loss: 0.9909418821334839 score: 0.609375
2021-07-05 05:39:58,791 | train | INFO | Epoch 1 validation batch 114/1097: 14592/140427 mean loss: 0.9880236983299255 score: 0.625
2021-07-05 05:39:59,144 | train | INFO | Epoch 1 validation batch 115/1097: 14720/140427 mean loss: 0.9776855707168579 score: 0.6640625
2021-07-05 05:39:59,492 | train | INFO | Epoch 1 validation batch 116/1097: 14848/140427 mean loss: 1.014642596244812 score: 0.6796875
2021-07-05 05:39:59,841 | train | INFO | Epoch 1 validation batch 117/1097: 14976/140427 mean loss: 0.915161669254303 score: 0.6171875
2021-07-05 05:40:00,189 | train | INFO | Epoch 1 validation batch 118/1097: 15104/140427 mean loss: 1.0822105407714844 score: 0.59375
2021-07-05 05:40:00,553 | train | INFO | Epoch 1 validation batch 119/1097: 15232/140427 mean loss: 1.042945146560669 score: 0.6640625
2021-07-05 05:40:00,901 | train | INFO | Epoch 1 validation batch 120/1097: 15360/140427 mean loss: 1.1090301275253296 score: 0.6484375
2021-07-05 05:40:01,247 | train | INFO | Epoch 1 validation batch 121/1097: 15488/140427 mean loss: 0.9440153241157532 score: 0.6796875
2021-07-05 05:40:01,594 | train | INFO | Epoch 1 validation batch 122/1097: 15616/140427 mean loss: 0.92493736743927 score: 0.6171875
2021-07-05 05:40:01,941 | train | INFO | Epoch 1 validation batch 123/1097: 15744/140427 mean loss: 0.8566957116127014 score: 0.703125
2021-07-05 05:40:02,291 | train | INFO | Epoch 1 validation batch 124/1097: 15872/140427 mean loss: 0.9003365635871887 score: 0.7109375
2021-07-05 05:40:02,643 | train | INFO | Epoch 1 validation batch 125/1097: 16000/140427 mean loss: 1.1034810543060303 score: 0.5625
2021-07-05 05:40:02,990 | train | INFO | Epoch 1 validation batch 126/1097: 16128/140427 mean loss: 1.1279103755950928 score: 0.59375
2021-07-05 05:40:03,336 | train | INFO | Epoch 1 validation batch 127/1097: 16256/140427 mean loss: 0.8157771825790405 score: 0.6875
2021-07-05 05:40:03,683 | train | INFO | Epoch 1 validation batch 128/1097: 16384/140427 mean loss: 0.9707886576652527 score: 0.6171875
2021-07-05 05:40:04,029 | train | INFO | Epoch 1 validation batch 129/1097: 16512/140427 mean loss: 0.8649325966835022 score: 0.6640625
2021-07-05 05:40:04,374 | train | INFO | Epoch 1 validation batch 130/1097: 16640/140427 mean loss: 0.8733057975769043 score: 0.6875
2021-07-05 05:40:04,721 | train | INFO | Epoch 1 validation batch 131/1097: 16768/140427 mean loss: 1.0770026445388794 score: 0.5625
2021-07-05 05:40:05,067 | train | INFO | Epoch 1 validation batch 132/1097: 16896/140427 mean loss: 0.8962962031364441 score: 0.65625
2021-07-05 05:40:05,416 | train | INFO | Epoch 1 validation batch 133/1097: 17024/140427 mean loss: 1.0442243814468384 score: 0.625
2021-07-05 05:40:05,768 | train | INFO | Epoch 1 validation batch 134/1097: 17152/140427 mean loss: 0.868009090423584 score: 0.65625
2021-07-05 05:40:06,115 | train | INFO | Epoch 1 validation batch 135/1097: 17280/140427 mean loss: 0.8704258799552917 score: 0.625
2021-07-05 05:40:06,469 | train | INFO | Epoch 1 validation batch 136/1097: 17408/140427 mean loss: 0.8597784042358398 score: 0.6875
2021-07-05 05:40:06,815 | train | INFO | Epoch 1 validation batch 137/1097: 17536/140427 mean loss: 0.9538356065750122 score: 0.6640625
2021-07-05 05:40:07,161 | train | INFO | Epoch 1 validation batch 138/1097: 17664/140427 mean loss: 0.8582027554512024 score: 0.6796875
2021-07-05 05:40:07,507 | train | INFO | Epoch 1 validation batch 139/1097: 17792/140427 mean loss: 0.9894460439682007 score: 0.65625
2021-07-05 05:40:07,853 | train | INFO | Epoch 1 validation batch 140/1097: 17920/140427 mean loss: 0.9250150918960571 score: 0.671875
2021-07-05 05:40:08,199 | train | INFO | Epoch 1 validation batch 141/1097: 18048/140427 mean loss: 0.863018810749054 score: 0.640625
2021-07-05 05:40:08,546 | train | INFO | Epoch 1 validation batch 142/1097: 18176/140427 mean loss: 0.865580141544342 score: 0.625
2021-07-05 05:40:08,896 | train | INFO | Epoch 1 validation batch 143/1097: 18304/140427 mean loss: 1.0479069948196411 score: 0.609375
2021-07-05 05:40:09,244 | train | INFO | Epoch 1 validation batch 144/1097: 18432/140427 mean loss: 0.8788555860519409 score: 0.671875
2021-07-05 05:40:09,590 | train | INFO | Epoch 1 validation batch 145/1097: 18560/140427 mean loss: 1.0155220031738281 score: 0.671875
2021-07-05 05:40:09,939 | train | INFO | Epoch 1 validation batch 146/1097: 18688/140427 mean loss: 0.9550395011901855 score: 0.6484375
2021-07-05 05:40:10,285 | train | INFO | Epoch 1 validation batch 147/1097: 18816/140427 mean loss: 0.7654635906219482 score: 0.6953125
2021-07-05 05:40:10,632 | train | INFO | Epoch 1 validation batch 148/1097: 18944/140427 mean loss: 1.0857182741165161 score: 0.6328125
2021-07-05 05:40:10,979 | train | INFO | Epoch 1 validation batch 149/1097: 19072/140427 mean loss: 0.9080745577812195 score: 0.65625
2021-07-05 05:40:11,326 | train | INFO | Epoch 1 validation batch 150/1097: 19200/140427 mean loss: 1.235182285308838 score: 0.578125
2021-07-05 05:40:11,673 | train | INFO | Epoch 1 validation batch 151/1097: 19328/140427 mean loss: 1.0727920532226562 score: 0.6171875
2021-07-05 05:40:12,020 | train | INFO | Epoch 1 validation batch 152/1097: 19456/140427 mean loss: 1.0187612771987915 score: 0.6328125
2021-07-05 05:40:12,368 | train | INFO | Epoch 1 validation batch 153/1097: 19584/140427 mean loss: 1.067270040512085 score: 0.59375
2021-07-05 05:40:12,715 | train | INFO | Epoch 1 validation batch 154/1097: 19712/140427 mean loss: 0.9474475383758545 score: 0.671875
2021-07-05 05:40:13,062 | train | INFO | Epoch 1 validation batch 155/1097: 19840/140427 mean loss: 0.9132358431816101 score: 0.640625
2021-07-05 05:40:13,408 | train | INFO | Epoch 1 validation batch 156/1097: 19968/140427 mean loss: 1.018688678741455 score: 0.6015625
2021-07-05 05:40:13,756 | train | INFO | Epoch 1 validation batch 157/1097: 20096/140427 mean loss: 1.034038782119751 score: 0.6171875
2021-07-05 05:40:14,104 | train | INFO | Epoch 1 validation batch 158/1097: 20224/140427 mean loss: 0.8862157464027405 score: 0.6640625
2021-07-05 05:40:14,455 | train | INFO | Epoch 1 validation batch 159/1097: 20352/140427 mean loss: 0.7843635678291321 score: 0.71875
2021-07-05 05:40:14,805 | train | INFO | Epoch 1 validation batch 160/1097: 20480/140427 mean loss: 0.9466519355773926 score: 0.6484375
2021-07-05 05:40:15,152 | train | INFO | Epoch 1 validation batch 161/1097: 20608/140427 mean loss: 0.9938428401947021 score: 0.6171875
2021-07-05 05:40:15,503 | train | INFO | Epoch 1 validation batch 162/1097: 20736/140427 mean loss: 0.8680923581123352 score: 0.640625
2021-07-05 05:40:15,849 | train | INFO | Epoch 1 validation batch 163/1097: 20864/140427 mean loss: 0.9475463628768921 score: 0.6328125
2021-07-05 05:40:16,196 | train | INFO | Epoch 1 validation batch 164/1097: 20992/140427 mean loss: 0.9761279821395874 score: 0.6015625
2021-07-05 05:40:16,552 | train | INFO | Epoch 1 validation batch 165/1097: 21120/140427 mean loss: 1.019891619682312 score: 0.59375
2021-07-05 05:40:16,900 | train | INFO | Epoch 1 validation batch 166/1097: 21248/140427 mean loss: 1.004098892211914 score: 0.59375
2021-07-05 05:40:17,247 | train | INFO | Epoch 1 validation batch 167/1097: 21376/140427 mean loss: 1.0093719959259033 score: 0.640625
2021-07-05 05:40:17,595 | train | INFO | Epoch 1 validation batch 168/1097: 21504/140427 mean loss: 0.9349790811538696 score: 0.6953125
2021-07-05 05:40:17,951 | train | INFO | Epoch 1 validation batch 169/1097: 21632/140427 mean loss: 0.8696911334991455 score: 0.65625
2021-07-05 05:40:18,297 | train | INFO | Epoch 1 validation batch 170/1097: 21760/140427 mean loss: 0.8497627973556519 score: 0.640625
2021-07-05 05:40:18,644 | train | INFO | Epoch 1 validation batch 171/1097: 21888/140427 mean loss: 1.2616076469421387 score: 0.546875
2021-07-05 05:40:18,992 | train | INFO | Epoch 1 validation batch 172/1097: 22016/140427 mean loss: 1.0193816423416138 score: 0.6328125
2021-07-05 05:40:19,339 | train | INFO | Epoch 1 validation batch 173/1097: 22144/140427 mean loss: 1.1215870380401611 score: 0.625
2021-07-05 05:40:19,685 | train | INFO | Epoch 1 validation batch 174/1097: 22272/140427 mean loss: 1.1099754571914673 score: 0.6015625
2021-07-05 05:40:20,031 | train | INFO | Epoch 1 validation batch 175/1097: 22400/140427 mean loss: 0.8417507410049438 score: 0.6953125
2021-07-05 05:40:20,377 | train | INFO | Epoch 1 validation batch 176/1097: 22528/140427 mean loss: 0.758183479309082 score: 0.7109375
2021-07-05 05:40:20,723 | train | INFO | Epoch 1 validation batch 177/1097: 22656/140427 mean loss: 1.1276328563690186 score: 0.59375
2021-07-05 05:40:21,069 | train | INFO | Epoch 1 validation batch 178/1097: 22784/140427 mean loss: 1.0071947574615479 score: 0.609375
2021-07-05 05:40:21,415 | train | INFO | Epoch 1 validation batch 179/1097: 22912/140427 mean loss: 0.8385104537010193 score: 0.6640625
2021-07-05 05:40:21,762 | train | INFO | Epoch 1 validation batch 180/1097: 23040/140427 mean loss: 1.1668213605880737 score: 0.5703125
2021-07-05 05:40:22,109 | train | INFO | Epoch 1 validation batch 181/1097: 23168/140427 mean loss: 0.8785808086395264 score: 0.6484375
2021-07-05 05:40:22,456 | train | INFO | Epoch 1 validation batch 182/1097: 23296/140427 mean loss: 0.7902188301086426 score: 0.625
2021-07-05 05:40:22,802 | train | INFO | Epoch 1 validation batch 183/1097: 23424/140427 mean loss: 0.9881551265716553 score: 0.640625
2021-07-05 05:40:23,149 | train | INFO | Epoch 1 validation batch 184/1097: 23552/140427 mean loss: 1.1004503965377808 score: 0.640625
2021-07-05 05:40:23,496 | train | INFO | Epoch 1 validation batch 185/1097: 23680/140427 mean loss: 0.9775712490081787 score: 0.5703125
2021-07-05 05:40:23,842 | train | INFO | Epoch 1 validation batch 186/1097: 23808/140427 mean loss: 0.9493095874786377 score: 0.6875
2021-07-05 05:40:24,189 | train | INFO | Epoch 1 validation batch 187/1097: 23936/140427 mean loss: 0.8913785815238953 score: 0.7109375
2021-07-05 05:40:24,535 | train | INFO | Epoch 1 validation batch 188/1097: 24064/140427 mean loss: 0.810327410697937 score: 0.703125
2021-07-05 05:40:24,881 | train | INFO | Epoch 1 validation batch 189/1097: 24192/140427 mean loss: 0.8158525824546814 score: 0.75
2021-07-05 05:40:25,227 | train | INFO | Epoch 1 validation batch 190/1097: 24320/140427 mean loss: 0.7833105325698853 score: 0.6796875
2021-07-05 05:40:25,574 | train | INFO | Epoch 1 validation batch 191/1097: 24448/140427 mean loss: 0.9739068746566772 score: 0.625
2021-07-05 05:40:25,920 | train | INFO | Epoch 1 validation batch 192/1097: 24576/140427 mean loss: 0.9910765290260315 score: 0.5625
2021-07-05 05:40:26,266 | train | INFO | Epoch 1 validation batch 193/1097: 24704/140427 mean loss: 0.8679481148719788 score: 0.6171875
2021-07-05 05:40:26,612 | train | INFO | Epoch 1 validation batch 194/1097: 24832/140427 mean loss: 0.861427366733551 score: 0.6484375
2021-07-05 05:40:26,958 | train | INFO | Epoch 1 validation batch 195/1097: 24960/140427 mean loss: 1.025573492050171 score: 0.640625
2021-07-05 05:40:27,305 | train | INFO | Epoch 1 validation batch 196/1097: 25088/140427 mean loss: 1.0509998798370361 score: 0.59375
2021-07-05 05:40:27,652 | train | INFO | Epoch 1 validation batch 197/1097: 25216/140427 mean loss: 0.9195050597190857 score: 0.6484375
2021-07-05 05:40:27,997 | train | INFO | Epoch 1 validation batch 198/1097: 25344/140427 mean loss: 1.0050359964370728 score: 0.640625
2021-07-05 05:40:28,343 | train | INFO | Epoch 1 validation batch 199/1097: 25472/140427 mean loss: 0.8122169971466064 score: 0.71875
2021-07-05 05:40:28,689 | train | INFO | Epoch 1 validation batch 200/1097: 25600/140427 mean loss: 0.8523942828178406 score: 0.671875
2021-07-05 05:40:29,036 | train | INFO | Epoch 1 validation batch 201/1097: 25728/140427 mean loss: 0.7672218084335327 score: 0.6953125
2021-07-05 05:40:29,382 | train | INFO | Epoch 1 validation batch 202/1097: 25856/140427 mean loss: 0.806676983833313 score: 0.65625
2021-07-05 05:40:29,728 | train | INFO | Epoch 1 validation batch 203/1097: 25984/140427 mean loss: 0.9451215267181396 score: 0.6484375
2021-07-05 05:40:30,075 | train | INFO | Epoch 1 validation batch 204/1097: 26112/140427 mean loss: 0.9738346338272095 score: 0.65625
2021-07-05 05:40:30,421 | train | INFO | Epoch 1 validation batch 205/1097: 26240/140427 mean loss: 0.8902041912078857 score: 0.609375
2021-07-05 05:40:30,768 | train | INFO | Epoch 1 validation batch 206/1097: 26368/140427 mean loss: 0.9945864677429199 score: 0.640625
2021-07-05 05:40:31,115 | train | INFO | Epoch 1 validation batch 207/1097: 26496/140427 mean loss: 0.9728434085845947 score: 0.59375
2021-07-05 05:40:31,461 | train | INFO | Epoch 1 validation batch 208/1097: 26624/140427 mean loss: 0.9289750456809998 score: 0.6640625
2021-07-05 05:40:31,809 | train | INFO | Epoch 1 validation batch 209/1097: 26752/140427 mean loss: 0.7420327663421631 score: 0.7265625
2021-07-05 05:40:32,156 | train | INFO | Epoch 1 validation batch 210/1097: 26880/140427 mean loss: 1.092374563217163 score: 0.578125
2021-07-05 05:40:32,502 | train | INFO | Epoch 1 validation batch 211/1097: 27008/140427 mean loss: 0.9885728359222412 score: 0.640625
2021-07-05 05:40:32,848 | train | INFO | Epoch 1 validation batch 212/1097: 27136/140427 mean loss: 1.042702078819275 score: 0.625
2021-07-05 05:40:33,194 | train | INFO | Epoch 1 validation batch 213/1097: 27264/140427 mean loss: 0.8559455871582031 score: 0.71875
2021-07-05 05:40:33,541 | train | INFO | Epoch 1 validation batch 214/1097: 27392/140427 mean loss: 0.8956962823867798 score: 0.6875
2021-07-05 05:40:33,887 | train | INFO | Epoch 1 validation batch 215/1097: 27520/140427 mean loss: 0.9402905702590942 score: 0.65625
2021-07-05 05:40:34,234 | train | INFO | Epoch 1 validation batch 216/1097: 27648/140427 mean loss: 1.0452725887298584 score: 0.625
2021-07-05 05:40:34,581 | train | INFO | Epoch 1 validation batch 217/1097: 27776/140427 mean loss: 1.0643181800842285 score: 0.6484375
2021-07-05 05:40:34,927 | train | INFO | Epoch 1 validation batch 218/1097: 27904/140427 mean loss: 0.8050949573516846 score: 0.6953125
2021-07-05 05:40:35,274 | train | INFO | Epoch 1 validation batch 219/1097: 28032/140427 mean loss: 1.2112406492233276 score: 0.5859375
2021-07-05 05:40:35,621 | train | INFO | Epoch 1 validation batch 220/1097: 28160/140427 mean loss: 1.1167640686035156 score: 0.5859375
2021-07-05 05:40:35,967 | train | INFO | Epoch 1 validation batch 221/1097: 28288/140427 mean loss: 0.9823627471923828 score: 0.6171875
2021-07-05 05:40:36,323 | train | INFO | Epoch 1 validation batch 222/1097: 28416/140427 mean loss: 0.8417459726333618 score: 0.7421875
2021-07-05 05:40:36,670 | train | INFO | Epoch 1 validation batch 223/1097: 28544/140427 mean loss: 0.8712997436523438 score: 0.6640625
2021-07-05 05:40:37,018 | train | INFO | Epoch 1 validation batch 224/1097: 28672/140427 mean loss: 1.0645140409469604 score: 0.625
2021-07-05 05:40:37,364 | train | INFO | Epoch 1 validation batch 225/1097: 28800/140427 mean loss: 0.8689588308334351 score: 0.6953125
2021-07-05 05:40:37,711 | train | INFO | Epoch 1 validation batch 226/1097: 28928/140427 mean loss: 0.921482264995575 score: 0.6875
2021-07-05 05:40:38,064 | train | INFO | Epoch 1 validation batch 227/1097: 29056/140427 mean loss: 0.9686791300773621 score: 0.6484375
2021-07-05 05:40:38,411 | train | INFO | Epoch 1 validation batch 228/1097: 29184/140427 mean loss: 0.9763087034225464 score: 0.625
2021-07-05 05:40:38,760 | train | INFO | Epoch 1 validation batch 229/1097: 29312/140427 mean loss: 0.9142290353775024 score: 0.6484375
2021-07-05 05:40:39,110 | train | INFO | Epoch 1 validation batch 230/1097: 29440/140427 mean loss: 0.8509971499443054 score: 0.6875
2021-07-05 05:40:39,465 | train | INFO | Epoch 1 validation batch 231/1097: 29568/140427 mean loss: 1.0754883289337158 score: 0.578125
2021-07-05 05:40:39,813 | train | INFO | Epoch 1 validation batch 232/1097: 29696/140427 mean loss: 0.9004223942756653 score: 0.640625
2021-07-05 05:40:40,172 | train | INFO | Epoch 1 validation batch 233/1097: 29824/140427 mean loss: 1.0064680576324463 score: 0.5625
2021-07-05 05:40:40,519 | train | INFO | Epoch 1 validation batch 234/1097: 29952/140427 mean loss: 1.0245510339736938 score: 0.625
2021-07-05 05:40:40,866 | train | INFO | Epoch 1 validation batch 235/1097: 30080/140427 mean loss: 1.0260297060012817 score: 0.640625
2021-07-05 05:40:41,216 | train | INFO | Epoch 1 validation batch 236/1097: 30208/140427 mean loss: 0.8296291828155518 score: 0.703125
2021-07-05 05:40:41,578 | train | INFO | Epoch 1 validation batch 237/1097: 30336/140427 mean loss: 1.0159293413162231 score: 0.6328125
2021-07-05 05:40:41,924 | train | INFO | Epoch 1 validation batch 238/1097: 30464/140427 mean loss: 1.0452016592025757 score: 0.59375
2021-07-05 05:40:42,272 | train | INFO | Epoch 1 validation batch 239/1097: 30592/140427 mean loss: 1.0483578443527222 score: 0.6484375
2021-07-05 05:40:42,626 | train | INFO | Epoch 1 validation batch 240/1097: 30720/140427 mean loss: 0.895392656326294 score: 0.640625
2021-07-05 05:40:42,976 | train | INFO | Epoch 1 validation batch 241/1097: 30848/140427 mean loss: 1.1055409908294678 score: 0.625
2021-07-05 05:40:43,323 | train | INFO | Epoch 1 validation batch 242/1097: 30976/140427 mean loss: 1.064168095588684 score: 0.640625
2021-07-05 05:40:43,674 | train | INFO | Epoch 1 validation batch 243/1097: 31104/140427 mean loss: 0.977595865726471 score: 0.640625
2021-07-05 05:40:44,020 | train | INFO | Epoch 1 validation batch 244/1097: 31232/140427 mean loss: 1.2111541032791138 score: 0.546875
2021-07-05 05:40:44,366 | train | INFO | Epoch 1 validation batch 245/1097: 31360/140427 mean loss: 1.135727047920227 score: 0.546875
2021-07-05 05:40:44,721 | train | INFO | Epoch 1 validation batch 246/1097: 31488/140427 mean loss: 1.0852324962615967 score: 0.6015625
2021-07-05 05:40:45,070 | train | INFO | Epoch 1 validation batch 247/1097: 31616/140427 mean loss: 0.8898733258247375 score: 0.671875
2021-07-05 05:40:45,416 | train | INFO | Epoch 1 validation batch 248/1097: 31744/140427 mean loss: 0.8654544353485107 score: 0.6953125
2021-07-05 05:40:45,762 | train | INFO | Epoch 1 validation batch 249/1097: 31872/140427 mean loss: 1.014682412147522 score: 0.6640625
2021-07-05 05:40:46,110 | train | INFO | Epoch 1 validation batch 250/1097: 32000/140427 mean loss: 0.7353024482727051 score: 0.7265625
2021-07-05 05:40:46,458 | train | INFO | Epoch 1 validation batch 251/1097: 32128/140427 mean loss: 0.8950907588005066 score: 0.703125
2021-07-05 05:40:46,817 | train | INFO | Epoch 1 validation batch 252/1097: 32256/140427 mean loss: 0.8997789025306702 score: 0.6796875
2021-07-05 05:40:47,173 | train | INFO | Epoch 1 validation batch 253/1097: 32384/140427 mean loss: 0.9855116605758667 score: 0.65625
2021-07-05 05:40:47,520 | train | INFO | Epoch 1 validation batch 254/1097: 32512/140427 mean loss: 0.9757848978042603 score: 0.609375
2021-07-05 05:40:47,868 | train | INFO | Epoch 1 validation batch 255/1097: 32640/140427 mean loss: 0.8623359203338623 score: 0.6796875
2021-07-05 05:40:48,213 | train | INFO | Epoch 1 validation batch 256/1097: 32768/140427 mean loss: 0.9462777376174927 score: 0.6484375
2021-07-05 05:40:48,560 | train | INFO | Epoch 1 validation batch 257/1097: 32896/140427 mean loss: 0.9798597693443298 score: 0.6015625
2021-07-05 05:40:48,907 | train | INFO | Epoch 1 validation batch 258/1097: 33024/140427 mean loss: 1.1368014812469482 score: 0.640625
2021-07-05 05:40:49,254 | train | INFO | Epoch 1 validation batch 259/1097: 33152/140427 mean loss: 0.9208884239196777 score: 0.59375
2021-07-05 05:40:49,603 | train | INFO | Epoch 1 validation batch 260/1097: 33280/140427 mean loss: 0.9390096068382263 score: 0.65625
2021-07-05 05:40:49,953 | train | INFO | Epoch 1 validation batch 261/1097: 33408/140427 mean loss: 0.8251872658729553 score: 0.71875
2021-07-05 05:40:50,301 | train | INFO | Epoch 1 validation batch 262/1097: 33536/140427 mean loss: 0.934526264667511 score: 0.640625
2021-07-05 05:40:50,649 | train | INFO | Epoch 1 validation batch 263/1097: 33664/140427 mean loss: 0.9095633029937744 score: 0.6796875
2021-07-05 05:40:51,003 | train | INFO | Epoch 1 validation batch 264/1097: 33792/140427 mean loss: 0.9146179556846619 score: 0.6484375
2021-07-05 05:40:51,353 | train | INFO | Epoch 1 validation batch 265/1097: 33920/140427 mean loss: 1.1137405633926392 score: 0.6171875
2021-07-05 05:40:51,701 | train | INFO | Epoch 1 validation batch 266/1097: 34048/140427 mean loss: 0.9359517693519592 score: 0.625
2021-07-05 05:40:52,049 | train | INFO | Epoch 1 validation batch 267/1097: 34176/140427 mean loss: 1.0042279958724976 score: 0.609375
2021-07-05 05:40:52,397 | train | INFO | Epoch 1 validation batch 268/1097: 34304/140427 mean loss: 0.8695454001426697 score: 0.640625
2021-07-05 05:40:52,744 | train | INFO | Epoch 1 validation batch 269/1097: 34432/140427 mean loss: 0.7990779280662537 score: 0.6953125
2021-07-05 05:40:53,092 | train | INFO | Epoch 1 validation batch 270/1097: 34560/140427 mean loss: 0.968929648399353 score: 0.6640625
2021-07-05 05:40:53,443 | train | INFO | Epoch 1 validation batch 271/1097: 34688/140427 mean loss: 0.7635111808776855 score: 0.71875
2021-07-05 05:40:53,792 | train | INFO | Epoch 1 validation batch 272/1097: 34816/140427 mean loss: 1.0836433172225952 score: 0.625
2021-07-05 05:40:54,139 | train | INFO | Epoch 1 validation batch 273/1097: 34944/140427 mean loss: 1.098604440689087 score: 0.6171875
2021-07-05 05:40:54,491 | train | INFO | Epoch 1 validation batch 274/1097: 35072/140427 mean loss: 1.0165177583694458 score: 0.6640625
2021-07-05 05:40:54,847 | train | INFO | Epoch 1 validation batch 275/1097: 35200/140427 mean loss: 0.9312608242034912 score: 0.640625
2021-07-05 05:40:55,194 | train | INFO | Epoch 1 validation batch 276/1097: 35328/140427 mean loss: 0.9402744770050049 score: 0.671875
2021-07-05 05:40:55,542 | train | INFO | Epoch 1 validation batch 277/1097: 35456/140427 mean loss: 0.9466211795806885 score: 0.6171875
2021-07-05 05:40:55,889 | train | INFO | Epoch 1 validation batch 278/1097: 35584/140427 mean loss: 1.0977154970169067 score: 0.5703125
2021-07-05 05:40:56,238 | train | INFO | Epoch 1 validation batch 279/1097: 35712/140427 mean loss: 1.127280831336975 score: 0.609375
2021-07-05 05:40:56,587 | train | INFO | Epoch 1 validation batch 280/1097: 35840/140427 mean loss: 0.7983927130699158 score: 0.703125
2021-07-05 05:40:56,939 | train | INFO | Epoch 1 validation batch 281/1097: 35968/140427 mean loss: 0.8550943732261658 score: 0.6953125
2021-07-05 05:40:57,285 | train | INFO | Epoch 1 validation batch 282/1097: 36096/140427 mean loss: 0.8603999018669128 score: 0.7265625
2021-07-05 05:40:57,633 | train | INFO | Epoch 1 validation batch 283/1097: 36224/140427 mean loss: 1.0153889656066895 score: 0.6484375
2021-07-05 05:40:57,979 | train | INFO | Epoch 1 validation batch 284/1097: 36352/140427 mean loss: 0.9971877336502075 score: 0.6640625
2021-07-05 05:40:58,326 | train | INFO | Epoch 1 validation batch 285/1097: 36480/140427 mean loss: 1.092839002609253 score: 0.5625
2021-07-05 05:40:58,672 | train | INFO | Epoch 1 validation batch 286/1097: 36608/140427 mean loss: 0.9318169355392456 score: 0.65625
2021-07-05 05:40:59,018 | train | INFO | Epoch 1 validation batch 287/1097: 36736/140427 mean loss: 1.0073751211166382 score: 0.6171875
2021-07-05 05:40:59,365 | train | INFO | Epoch 1 validation batch 288/1097: 36864/140427 mean loss: 0.8232083320617676 score: 0.65625
2021-07-05 05:40:59,711 | train | INFO | Epoch 1 validation batch 289/1097: 36992/140427 mean loss: 0.892661452293396 score: 0.6796875
2021-07-05 05:41:00,058 | train | INFO | Epoch 1 validation batch 290/1097: 37120/140427 mean loss: 1.0365610122680664 score: 0.609375
2021-07-05 05:41:00,405 | train | INFO | Epoch 1 validation batch 291/1097: 37248/140427 mean loss: 0.9437118172645569 score: 0.59375
2021-07-05 05:41:00,751 | train | INFO | Epoch 1 validation batch 292/1097: 37376/140427 mean loss: 0.7336392402648926 score: 0.71875
2021-07-05 05:41:01,098 | train | INFO | Epoch 1 validation batch 293/1097: 37504/140427 mean loss: 1.23222017288208 score: 0.578125
2021-07-05 05:41:01,444 | train | INFO | Epoch 1 validation batch 294/1097: 37632/140427 mean loss: 0.8279528021812439 score: 0.6640625
2021-07-05 05:41:01,790 | train | INFO | Epoch 1 validation batch 295/1097: 37760/140427 mean loss: 0.9912574291229248 score: 0.609375
2021-07-05 05:41:02,144 | train | INFO | Epoch 1 validation batch 296/1097: 37888/140427 mean loss: 0.952438473701477 score: 0.6796875
2021-07-05 05:41:02,491 | train | INFO | Epoch 1 validation batch 297/1097: 38016/140427 mean loss: 0.9928251504898071 score: 0.640625
